,Symbol,Company Name,Industry,Market Cap
499,ATRO,astronics,Aerospace & Defense,597746976
500,ATS,ats-corporation,Specialty Industrial Machinery,3493865326
501,ATSG,air-transport-services-group,Airlines,951026153
502,ATUS,altice-usa,Telecom Services,1406011158
503,ATXG,addentax-group,Integrated Freight & Logistics,4810378
504,ATXI,avenue-rapeutics,Biotechnology,5230217
505,ATXS,astria-rapeutics,Biotechnology,475480220
506,AU,anglogold-ashanti,Gold,7575296200
507,AUB,atlantic-union-bankshares,Banks - Regional,2564296257
508,AUBN,auburn-national-bancorporation,Banks - Regional,72492408
509,AUDC,audiocodes,Communication Equipment,352572948
510,AUGX,augmedix,Health Information Services,211898827
511,AUID,authid,Software - Infrastructure,90719520
512,AULT,ault-alliance,Aerospace & Defense,1349107
513,AUMN,golden-minerals-,Other Precious Metals & Mining,6083182
514,AUPH,aurinia-pharmaceuticals,Biotechnology,1102909440
515,AUR,aurora-innovation,Information Technology Services,4787334862
516,AURA,aura-biosciences,Biotechnology,382261436
517,AUST,austin-gold,Gold,9555660
518,AUTL,autolus-rapeutics,Biotechnology,1048838868
519,AUUD,auddia,Software - Application,3889529
520,AUVI,applied-uv,"Furnishings, Fixtures & Appliances",3090353
521,AVA,avista,Utilities - Diversified,2639008836
522,AVAH,aveanna-healthcare-holdings,Medical Care Facilities,482554490
523,AVAL,grupo-aval-acciones-y-valores,Banks - Regional,3067350892
524,AVAV,aerovironment,Aerospace & Defense,3424323021
525,AVB,avalonbay-communities,REIT - Residential,24861145900
526,AVBP,arrivent-biopharma,Biotechnology,698252955
527,AVD,american-vanguard,Agricultural Inputs,321429472
528,AVDL,avadel-pharmaceuticals,Drug Manufacturers - Specialty & Generic,1426378772
529,AVDX,avidxchange-holdings,Software - Infrastructure,2296783637
530,AVGO,broadcom,Semiconductors,573163751940
531,AVGR,avinger,Medical Instruments & Supplies,3327818
532,AVHI,achari-ventures-holdings-i,Shell Companies,36906655
533,AVIR,atea-pharmaceuticals,Biotechnology,343754260
534,AVNS,avanos-medical,Medical Devices,870015744
535,AVNT,avient,Specialty Chemicals,3341065310
536,AVNW,aviat-networks,Communication Equipment,337653200
537,AVO,mission-produce,Food Distribution,722857534
538,AVPT,avepoint,Software - Infrastructure,1461949520
539,AVRO,avrobio,Biotechnology,57054592
540,AVT,avnet,Electronics & Computer Distribution,4129753656
541,AVTE,aerovate-rapeutics,Biotechnology,496656755
542,AVTR,avantor,Specialty Chemicals,15840959745
543,AVTX,avalo-rapeutics,Biotechnology,3559153
544,AVXL,anavex-life-sciences,Biotechnology,463199998
545,AVY,avery-dennison,Business Equipment & Supplies,16014454318
546,AWH,aspira-women's-health,Diagnostics & Research,54474936
547,AWI,armstrong-world-industries,Building Products & Equipment,4518319281
548,AWIN,aerwins-technologies,Scientific & Technical Instruments,5516563
549,AWK,american-water-works-,Utilities - Regulated Water,24018808800
550,AWR,american-states-water-,Utilities - Regulated Water,2788337240
551,AWRE,aware,Software - Application,36523992
552,AWX,avalon-holdings,Waste Management,8500760
553,AX,axos-financial,Banks - Regional,3032695380
554,AXDX,accelerate-diagnostics,Medical Devices,22298210
555,AXGN,axogen,Medical Devices,413218560
556,AXL,american-axle-&-manufacturing-holdings,Auto Parts,961070810
557,AXNX,axonics,Medical Devices,3434543145
558,AXON,axon,Aerospace & Defense,19257237262
559,AXP,american-express,Credit Services,150420461860
560,AXR,amrep,Real Estate - Development,103633955
561,AXS,axis-capital-holdings,Insurance - Property & Casualty,4870710738
562,AXSM,axsome-rapeutics,Biotechnology,4392195990
563,AXTA,axalta-coating-systems,Specialty Chemicals,7179107460
564,AXTI,"axt,-inc",Semiconductor Equipment & Materials,109983636
565,AY,atlantica-sustainable-infrastructure,Utilities - Renewable,2227095450
566,AYI,acuity-brands,Electrical Equipment & Parts,7372919400
567,AYRO,"ayro,-inc",Auto Manufacturers,8606646
568,AYTU,aytu-biopharma,Drug Manufacturers - Specialty & Generic,14698174
569,AYX,alteryx,Software - Application,3440200940
570,AZ,a2z-smart-technologies,Aerospace & Defense,42759530
571,AZEK,-azek-,Building Products & Equipment,6003964350
572,AZN,astrazeneca,Drug Manufacturers - General,203472842250
573,AZO,autozone,Specialty Retail,48795839691
574,AZPN,aspen-technology,Software - Application,12435944120
575,AZTA,azenta,Medical Instruments & Supplies,3682986240
576,AZTR,azitra,Biotechnology,12097600
577,AZUL,azul-sa,Airlines,921791747
578,AZZ,azz-inc,Metal Fabrication,1627490810
579,B,barnes-group,Specialty Industrial Machinery,1707744130
580,BA,boeing,Aerospace & Defense,126670084260
581,BABA,alibaba-group-holding,Internet Retail,182404976084
582,BAC,bank-of-america,Banks - Diversified,264872543100
583,BACA,berenson-acquisition-i,Shell Companies,81574281
584,BACK,imac-holdings,Medical Care Facilities,2413238
585,BAER,bridger-aerospace-group-holdings,Security & Protection Services,272691321
586,BAFN,bayfirst-financial,Banks - Regional,55247123
587,BAH,booz-allen-hamilton-holding,Consulting Services,18482317700
588,BAK,braskem,Chemicals,2891379448
589,BALL,ball-corporation,Packaging & Containers,18754103480
590,BALY,bally's,Resorts & Casinos,515078025
591,BAM,brookfield-asset-management,Asset Management,15707051221
592,BANC,banc-of-california,Banks - Regional,2272404400
593,BAND,bandwidth,Software - Infrastructure,366163476
594,BANF,bancfirst,Banks - Regional,2880320180
595,BANL,cbl-international,Oil & Gas Midstream,36000000
596,BANR,banner,Banks - Regional,1572456018
597,BANX,arrowmark-financial,Asset Management,131897754
598,BAOS,baosheng-media-group-holdings,Advertising Agencies,4833644
599,BAP,credicorp,Banks - Regional,11914838730
600,BARK,"bark,-inc",Specialty Retail,165440507
601,BASE,couchbase,Software - Infrastructure,1301778928
602,BATL,battalion-oil,Oil & Gas E&P,100714392
603,BATRA,atlanta-braves-holdings,Entertainment,2472750537
604,BATRK,atlanta-braves-holdings,Entertainment,2468503742
605,BAX,baxter,Medical Instruments & Supplies,19775489520
606,BAYA,bayview-acquisition,Shell Companies,81242590
607,BB,blackberry,Software - Infrastructure,1586301210
608,BBAI,bigbearai-holdings,Information Technology Services,256881480
609,BBAR,bbva-argentina,Banks - Regional,1975344371
610,BBCP,concrete-pumping-holdings,Engineering & Construction,422456136
611,BBD,banco-bradesco,Banks - Regional,31100804007
612,BBDC,barings-bdc,Credit Services,943731760
613,BBDO,banco-bradesco,Banks - Regional,30246737741
614,BBGI,beasley-broadcast-group,Broadcasting,27868484
615,BBIO,bridgebio-pharma,Biotechnology,5899220970
616,BBLG,bone-biologics,Medical Devices,1704219
617,BBSI,barrett-business-services,Staffing & Employment Services,741594132
618,BBU,brookfield-business-partners-lp,Conglomerates,1720276000
619,BBUC,brookfield-business,Asset Management,2412915408
620,BBVA,banco-bilbao-vizcaya-argentaria,Banks - Diversified,56268571000
621,BBW,build-a-bear-workshop,Specialty Retail,325025504
622,BBWI,bath-body-works,Specialty Retail,9817136450
623,BBY,best-buy,Specialty Retail,16303323240
624,BC,brunswick,Recreational Vehicles,5890358560
625,BCAB,bioatla,Biotechnology,102777095
626,BCAL,sourn-california-bancorp,Banks - Regional,294024765
627,BCAN,bynd-cannasoft-enterprises,Software - Infrastructure,7544192
628,BCBP,bcb-bancorp,Banks - Regional,195436800
629,BCC,boise-cascade-,Building Materials,5488333974
630,BCDA,biocardia,Biotechnology,9229322
631,BCE,bce-inc,Telecom Services,36080436700
632,BCEL,atreca,Biotechnology,10896621
633,BCH,banco-de-chile,Banks - Regional,11394717600
634,BCLI,brainstorm-cell-rapeutics,Biotechnology,19102824
635,BCML,baycom,Banks - Regional,231603565
636,BCO,-brink's-,Security & Protection Services,3624811506
637,BCOV,brightcove,Software - Application,98246720
638,BCOW,1895-bancorp-of-wisconsin,Banks - Regional,49915759
639,BCPC,balchem,Specialty Chemicals,4614991054
640,BCRX,biocryst-pharmaceuticals,Biotechnology,1040429720
641,BCS,barclays,Banks - Diversified,29145655000
642,BCSA,blockchain-coinvestors-acquisition-i,Shell Companies,257068720
643,BCSF,bain-capital-specialty-finance,Asset Management,971016977
644,BCTX,briacell-rapeutics,Biotechnology,64156992
645,BCYC,bicycle-rapeutics,Biotechnology,637772487
646,BDC,belden,Communication Equipment,3134456320
647,BDL,flanigan's-enterprises,Restaurants,49235639
648,BDN,brandywine-realty-trust,REIT - Office,799057200
649,BDRX,biodexa-pharmaceuticals,Biotechnology,378119
650,BDSX,biodesix,Diagnostics & Research,191809756
651,BDTX,black-diamond-rapeutics,Biotechnology,226678528
652,BDX,becton-dickinson,Medical Instruments & Supplies,68676466980
653,BE,bloom-energy,Electrical Equipment & Parts,2598968400
654,BEAM,beam-rapeutics,Biotechnology,2112586272
655,BEAT,heartbeam,Health Information Services,50544541
656,BECN,beacon-roofing-supply,Building Products & Equipment,5347017154
657,BEDU,bright-scholar-education-holdings,Education & Training Services,43400258
658,BEEM,beam-global,Solar,103619152
659,BEEP,mobile-infrastructure,Infrastructure Operations,57150000
660,BEKE,ke-holdings,Real Estate Services,16625068945
661,BELFA,bel-fuse,Electronic Components,882558160
662,BELFB,bel-fuse,Electronic Components,875085134
663,BEN,franklin-resources,Asset Management,14169675780
664,BENF,beneficient,Asset Management,87519907
665,BEP,brookfield-renewable-partners-lp,Utilities - Renewable,16704609798
666,BEPC,brookfield-renewable,Utilities - Renewable,4875755280
667,BERY,berry-global-group,Packaging & Containers,7597855580
668,BEST,best-inc,Trucking,45127598
669,BETR,better-home-&-finance-holding-,Mortgage Finance,467685294
670,BETS,bit-bror,Capital Markets,600000
671,BF.A,brown-forman,Beverages - Wineries & Distilleries,27163918761
672,BF.B,brown-forman,Beverages - Wineries & Distilleries,27272463825
673,BFAC,battery-future-acquisition,Shell Companies,221683984
674,BFAM,bright-horizons-family-solutions,Personal Services,5812493862
675,BFC,bank-first,Banks - Regional,870735600
676,BFH,bread-financial-holdings,Credit Services,1751236300
677,BFI,burgerfi-international,Restaurants,17385257
678,BFIN,bankfinancial,Banks - Regional,128783382
679,BFLY,butterfly-network,Medical Devices,186452584
680,BFRG,bullfrog-ai-holdings,Health Information Services,26816434
681,BFRI,biofrontera,Drug Manufacturers - Specialty & Generic,1549857
682,BFS,saul-centers,REIT - Retail,902920698
683,BFST,business-first-bancshares,Banks - Regional,563824032
684,BFX,bowflex,Leisure,20362430
685,BG,bunge,Farm Products,13144205360
686,BGC,bgc-group,Capital Markets,3573434865
687,BGFV,big-5-sporting-goods,Specialty Retail,114017552
688,BGI,birks-group,Luxury Goods,74240275
689,BGNE,beigene,Biotechnology,16275432308
690,BGS,b&g-foods,Packaged Foods,809831320
691,BGSF,"bgsf,-inc",Staffing & Employment Services,111702682
692,BGXX,bright-green,Drug Manufacturers - Specialty & Generic,38781097
693,BH,biglari-holdings,Restaurants,480409140
694,BH.A,biglari-holdings,Restaurants,487100097
695,BHAC,focus-impact-bh3-acquisition-co,Shell Companies,115708813
696,BHAT,blue-hat-interactive-entertainment-technology,Electronic Gaming & Multimedia,10191572
697,BHB,bar-harbor-bankshares,Banks - Regional,388145160
698,BHC,bausch-health-companies,Drug Manufacturers - Specialty & Generic,2892344400
699,BHE,benchmark-electronics,Electronic Components,1082228994
700,BHF,brighthouse-financial,Insurance - Life,3282791424
701,BHIL,benson-hill,Agricultural Inputs,35674485
702,BHLB,berkshire-hills-bancorp,Banks - Regional,1007471514
703,BHM,bluerock-homes-trust,Real Estate Investment Trusts,55709237
704,BHP,bhp-group,Other Industrial Metals & Mining,154781540663
705,BHR,braemar-hotels-&-resorts,REIT - Hotel & Motel,160054679
706,BHRB,burke-&-herbert-bank-&-trust-,Banks - Regional,423436470
707,BHVN,biohaven-pharmaceutical-holding-,Biotechnology,3593665497
708,BIAF,bioaffinity-technologies,Diagnostics & Research,14562675
709,BIDU,baidu,Internet Content & Information,35687665548
710,BIG,big-lots,Discount Stores,170040612
711,BIGC,bigcommerce-holdings,Software - Application,635349830
712,BIIB,biogen,Drug Manufacturers - General,35314540560
713,BILI,bilibili,Electronic Gaming & Multimedia,3421659384
714,BILL,bill-holdings,Software - Application,8495642480
715,BIMI,bimi-international-medical,Pharmaceutical Retailers,35149036
716,BIO,bio-rad-laboratories,Medical Devices,9344881453
717,BIOL,biolase,Medical Devices,2391500
718,BIOR,biora-rapeutics,Biotechnology,25563137
719,BIOX,bioceres-crop-solutions,Agricultural Inputs,795007488
720,BIP,brookfield-infrastructure-partners-lp,Utilities - Diversified,20479821583
721,BIPC,brookfield-infrastructure,Utilities - Regulated Gas,4751513600
722,BIRD,allbirds,Apparel Retail,154380027
723,BIRK,birkenstock-holding,Footwear & Accessories,8656881535
724,BITE,bite-acquisition,Shell Companies,91655617
725,BITF,bitfarms,Capital Markets,676157440
726,BIVI,biovie,Biotechnology,42632866
727,BJ,bj's-wholesale-club-holdings,Discount Stores,8604408310
728,BJDX,bluejay-diagnostics,Medical Devices,19330584
729,BJRI,bj's-restaurants,Restaurants,830955120
730,BK,bny-mellon,Asset Management,42783530990
731,BKCC,blackrock-capital-investment,Asset Management,275773220
732,BKD,brookdale-senior-living,Medical Care Facilities,1059779940
733,BKE,-buckle,Apparel Retail,1915916292
734,BKH,black-hills,Utilities - Diversified,3479810088
735,BKKT,bakkt-holdings,Software - Infrastructure,125258420
736,BKNG,booking-holdings,Travel Services,124256540961
737,BKR,baker-hughes,Oil & Gas Equipment & Services,29170607700
738,BKSY,blacksky-technology,Scientific & Technical Instruments,175875240
739,BKTI,bk-technologies,Communication Equipment,43919405
740,BKU,bankunited,Banks - Regional,1977820039
741,BKYI,bio-key-international,Security & Protection Services,1900000
742,BL,blackline,Software - Application,3694568940
743,BLAC,bellevue-life-sciences-acquisition,Shell Companies,95941347
744,BLBD,blue-bird,Auto Manufacturers,995258726
745,BLBX,blackboxstocks,Software - Application,9149043
746,BLCO,bausch-+-lomb,Medical Instruments & Supplies,4904526999
747,BLD,topbuild,Engineering & Construction,12121107372
748,BLDE,blade-air-mobility,Airports & Air Services,224647738
749,BLDP,ballard-power-systems,Specialty Industrial Machinery,976814400
750,BLDR,builders-firstsource,Building Products & Equipment,22294970250
751,BLEU,bleuacacia-ltd,Shell Companies,114380989
752,BLFS,biolife-solutions,Medical Instruments & Supplies,808152150
753,BLFY,blue-foundry-bancorp,Banks - Regional,234542368
754,BLIN,bridgeline-digital,Software - Infrastructure,8083016
755,BLK,blackrock,Asset Management,117224456000
756,BLKB,blackbaud,Software - Application,4326517884
757,BLMN,bloomin'-brands,Restaurants,2370890340
758,BLND,blend-labs,Software - Application,650281204
759,BLNK,blink-charging-co,Engineering & Construction,163127360
760,BLRX,biolinerx,Biotechnology,89653833
761,BLTE,belite-bio,Biotechnology,1262941405
762,BLUA,blueriver-acquisition,Shell Companies,106788435
763,BLUE,bluebird-bio,Biotechnology,184280626
764,BLX,"banco-latinoamericano-de-comercio-exterior,-s-a",Banks - Regional,861619512
765,BLZE,backblaze,Software - Infrastructure,314702968
766,BMA,banco-macro,Banks - Regional,5541138685
767,BMBL,bumble,Software - Application,2581154294
768,BMEA,biomea-fusion,Biotechnology,653858317
769,BMI,badger-meter,Scientific & Technical Instruments,4216269123
770,BMO,bank-of-montreal,Banks - Diversified,67390281010
771,BMR,beamr-imaging,Software - Application,19968489
772,BMRA,biomerica,Medical Devices,15294199
773,BMRC,bank-of-marin-bancorp,Banks - Regional,302289070
774,BMRN,biomarin-pharmaceutical,Biotechnology,16597104480
775,BMTX,bm-technologies,Software - Application,25282887
776,BMY,bristol-myers-squibb,Drug Manufacturers - General,99113159600
777,BN,brookfield,Asset Management,63913711053
778,BNED,barnes-&-noble-education,Specialty Retail,48270376
779,BNGO,bionano-genomics,Diagnostics & Research,43501136
780,BNIX,bannix-acquisition,Shell Companies,59280201
781,BNL,broadstone-net-lease,REIT - Diversified,3172155487
782,BNOX,bionomics,Biotechnology,7959092
783,BNR,burning-rock-biotech,Diagnostics & Research,87246930
784,BNRE,brookfield-reinsurance,Insurance - Reinsurance,4377484608
785,BNRE.A,brookfield-reinsurance,Insurance - Reinsurance,4404106240
786,BNRG,brenmiller-energy,Utilities - Renewable,10469204
787,BNS,-bank-of-nova-scotia,Banks - Diversified,56926335600
788,BNTC,benitec-biopharma,Biotechnology,7240104
789,BNTX,biontech-se,Biotechnology,22024341075
790,BNZI,banzai-international,Software - Application,42500000
791,BOC,boston-omaha,Advertising Agencies,478027319
792,BOCN,blue-ocean-acquisition,Shell Companies,258261864
793,BODY,-beachbody-,Internet Content & Information,74042414
794,BOF,branchout-food,Packaged Foods,4948983
795,BOH,bank-of-hawaii,Banks - Regional,2460959646
796,BOKF,bok-financial,Banks - Regional,5472504432
797,BOLT,bolt-biorapeutics,Biotechnology,41762490
798,BON,bon-natural-life,Packaged Foods,6353349
